,Date,Phone Number,Message,Order
2442,2212072317.0,False,not sure but she will drive and pick me up,2443
2443,2212072317.0,False,no i can go get food after my first practice before drumline,2444
2444,2212072317.0,False,could you bring me food at 4,2445
2445,2212072317.0,True,Ok… do you need $ transfer?,2446
2446,2212072317.0,True,What time is that? Were you able to eat lunch ? How is makena getting home?,2447
2447,2212072317.0,True,"Hi son. Sorry, I wish I could. Im still in the office. I can order subway and can you or makena pick up?",2448
2448,2212072317.0,False,ok,2449
2449,2212082212.0,True,Ok. Good night son,2450
2450,2212082212.0,False,can you have breakfast at 5:30 please,2451
2451,2212091240.0,False,could you get a desert for me,2452
2452,2212091240.0,False,i need to be at schoo at 4:30,2453
2453,2212091250.0,True,Ok. What do you want for dinner?,2454
2454,2212091252.0,False,anything,2455
2455,2212091253.0,True,What time will you be home?,2456
2456,2212091253.0,False,3:30,2457
2457,2212091253.0,True,"Ok, so I need to have the food ready by 3:30?",2458
2458,2212091254.0,False,yes please,2459
2459,2212091254.0,False,can you come to the band room,2460
2460,2212091254.0,False,okay thank you,2461
2461,2212091254.0,False,we went to get ice cream,2462
2462,2212091254.0,True,Do you need money in your account?,2463
2463,2212091254.0,True,Please send me your location now and can stop when you are home. Please leave her house by 10:45 so you can be home by 11.,2464
2464,2212091254.0,True,And you still need to pack,2465
2465,2212091254.0,True,Are you at Mia’s house now? Who is home and please tell me the truth. I hope you both stay in the main room.,2466
2466,2212091254.0,True,Ok. Curfew still the same. If you want to come earlier to pack you can. I just transferred money to your account,2467
2467,2212092351.0,False,what do i have to pick,2468
2468,2212092351.0,False,,2469
2469,2212092351.0,True,http://www.ascap.com/help/career-development/support/young-jazz-guidelines,2470
2470,2212092351.0,True,Are you coming home? It’s almost 9,2471
2471,2212092351.0,False,https://www.amazon.com/dp/B07KLMB4HP/ref=tsm_1_tp_tc,2472
2472,2212092351.0,False,can you buy ano other one please,2473
2473,2212112325.0,False,an i have this from tita cathy,2474
2474,2212112325.0,False,no it’s20 dollars but can i get it today,2475
2475,2212112325.0,False,did you get it,2476
2476,2212112325.0,False,it’s saxophone music for me to play,2477
2477,2212112325.0,False,can i buy this please,2478
2478,2212112325.0,False,it’s sendint,2479
2479,2212112325.0,False,attachments/79/dec1664e-3654-415b-9c24-4b432b0eff1d.HEIC,2480
2480,2212112325.0,False,https://www.bostonsaxshop.com/shop/p/custom-soprano-reeds,2481
2481,2212112325.0,False,can you have breakfast ready at 5:30 pleas,2482
2482,2212112325.0,False,strength 3,2483
2483,2212112325.0,True,Do you want anything else from Tita ?,2484
2484,2212112325.0,False,..,2485
2485,2212112325.0,False,this is the link,2486
2486,2212112325.0,False,okay i am looking for another thing,2487
2487,2212112325.0,True,I don’t see anything.,2488
2488,2212112325.0,True,What can I give to Ninang Cathy since she is asking what you want,2489
2489,2212112325.0,True,Can you send me the link? I can see how much. Do you need now or wait until she sends to you,2490
2490,2212112325.0,True,Ok….I can get for you but please send the link so I can add my cc #,2491
2491,2212112325.0,True,You want that from her? Anything else?,2492
2492,2212112325.0,True,attachments/79/0d1442da-d81c-4d1b-9cbc-06fdf04fbb22.pdf,2493
2493,2212112325.0,True,I just sent you the email too,2494
2494,2212112325.0,False,https://juancamilodoria.gumroad.com/l/viernesdemambo,2495
2495,2212121015.0,False,https://www.amazon.com/Charlie-Parker-Omnibook-flat-Instruments/dp/0769260543,2496
2496,2212121016.0,False,oyes pese,2497
2497,2212121016.0,True,You want that from Tita? Two music things?,2498
2498,2212121016.0,False,please,2499
2499,2212121220.0,False,attachments/79/a531aa8b-c43f-4ce3-8687-448be2e3ce3c.jpeg,2500
2500,2212121236.0,True,Nice. When are you available?,2501
2501,2212121236.0,True,Just say May 30th. You can take a break after graduation. Grandparents will probably be here and we can do something with them before they leave,2502
2502,2212121236.0,True,29 is a holiday,2503
2503,2212121236.0,True,Ok thank you,2504
2504,2212121236.0,False,why not 29,2505
2505,2212121236.0,False,okay,2506
2506,2212121236.0,False,what’s my availability,2507
2507,2212121236.0,False,ok thank you,2508
2508,2212121236.0,False,ok,2509
2509,2212121236.0,False,i’m gonna go to the gym without makena cuz she has practice,2510
2510,2212121236.0,False,and then i think i’m gonna go to makenas coffee place and get food and do essays there cux i can’t focus at home,2511
2511,2212121236.0,True,"Say “I can start May 30, 2023. Would like to work more the first half of summer because at this moment I don’t know what school I will attending in the Fall semester. Can you provide some guidelines on how many hours I need to commit to?”",2512
2512,2212121236.0,False,i need inspiration,2513
2513,2212121236.0,False,no i ate 2 lunches,2514
2514,2212121236.0,False,pizz from church and school lunch,2515
2515,2212121236.0,False,ok,2516
2516,2212121236.0,False,ok,2517
2517,2212121236.0,False,i’m going to go help them and then go back to klatch,2518
2518,2212121236.0,False,her mom isn’t home but her grandma is,2519
2519,2212121236.0,False,and her brother,2520
2520,2212121236.0,False,zoe 954158948,2521
2521,2212121236.0,False,sorry typo 9514158948,2522
2522,2212121236.0,False,i’m leaving now,2523
2523,2212121236.0,False,can i just et when i come,2524
2524,2212121236.0,False,going to make a,2525
2525,2212121236.0,True,Make sure you end with “Looking forward to this internship opportunity. Thank you so much for your help. Sincerely….. “,2526
2526,2212121236.0,True,Ok. Inspiration is good. Just don’t let anyone distract you.,2527
2527,2212121236.0,True,Hi. What time are you coming home? Makena asking for next year if she can go to a boys house during the week. Please be a good roll model for your sister.,2528
2528,2212121236.0,True,Ok it’s working now,2529
2529,2212121236.0,True,It’s not working,2530
2530,2212121236.0,True,Can you try sending it again?,2531
2531,2212121236.0,True,attachments/79/d96ddf73-6fda-4d61-bed4-64ef2dffcc3f.jpeg,2532
2532,2212121236.0,True,I don’t have it. Please resend,2533
2533,2212121236.0,True,I don’t have it,2534
2534,2212121236.0,True,Location?,2535
2535,2212121236.0,True,Hi. Are you home?,2536
2536,2212121236.0,True,Please don’t remove your location until you get to the house,2537
2537,2212121236.0,True,Why can’t you focus at home? No one bothers you,2538
2538,2212121236.0,True,Hello?,2539
2539,2212121236.0,True,What time are you leaving there? It’s supposed to be 1 hr.,2540
2540,2212121236.0,True,That # doesn’t work. Does she have another #?,2541
2541,2212121236.0,True,Please give me her mom’s # and name and your location,2542
2542,2212121236.0,True,I want to make sure a parent is at her house. What is Mia’s mom’s # and name?,2543
2543,2212121236.0,True,Where is your location?,2544
2544,2212121236.0,True,Hello?,2545
2545,2212121236.0,True,Can you send your location? I want to make sure you’re safe. Makena is driving to klatch,2546
2546,2212121236.0,True,Ok and if you need a drink at coffee shop just use phone and I’ll transfer $,2547
2547,2212121236.0,True,Ok. What time will that be? Won’t you be hungry?,2548
2548,2212121236.0,True,I was going to go for a walk with Wesley’s mom but I can put a bowl in the fridge for you to warm us for 2 min,2549
2549,2212121236.0,True,Hi,2550
2550,2212121236.0,True,*role,2551
2551,2212121236.0,False,i am sharing it,2552
2552,2212121236.0,False,can i leave at 9,2553
2553,2212121236.0,False,attachments/79/e3d43c54-331b-4fe2-9986-e5a8ab6b29db.jpeg,2554
2554,2212121236.0,True,"No, we agreed that you would leave by 830",2555
2555,2212121236.0,False,ok i am leaving now,2556
2556,2212132202.0,False,,2557
2557,2212141127.0,False,https://www.amazon.com/dp/B08L6Q8SYZ/ref=tsm_1_tp_tc,2558
2558,2212141127.0,False,can you get these please,2559
2559,2212141127.0,False,we need for gym,2560
2560,2212141127.0,False,and black,2561
2561,2212141129.0,False,oops in what class,2562
2562,2212141129.0,True,Are you done with Finals or on break?,2563
2563,2212141134.0,True,Phone needs to be picked up at office. We want to talk to makena and the teacher.,2564
2564,2212141137.0,True,Since it’s break time can you look for her and ask what time she needs to be picked up today? She will not have her phone for a while,2565
2565,2212141149.0,True,How did she look? Will she able to concentrate for her other finals?,2566
2566,2212141149.0,False,i’ll pick her up cuz i think i’m gonna go eat with calculus  friends,2567
2567,2212141149.0,False,she said 4:30,2568
2568,2212141150.0,True,Can you put the jasmonic acid in the fridge?,2569
2569,2212141150.0,True,I only saw a white box that came in. It’s on the tall kitchen table. Can you put in fridge?,2570
2570,2212141150.0,True,Is it to Cheri?,2571
2571,2212141150.0,True,"Also, the 4x6 photo paper is inside the other printer. Do you need more?",2572
2572,2212141150.0,True,Is it to Cheri?,2573
2573,2212141150.0,True,Can you take a pic of both so I can ask Ms Cheri?,2574
2574,2212141150.0,True,There is jasmonic acid in the brown box?,2575
2575,2212141150.0,True,The one in the loft,2576
2576,2212141150.0,True,There is jasmonic acid in the brown box?,2577
2577,2212141150.0,True,The one in the loft,2578
2578,2212141150.0,True,Are you home by chance?,2579
2579,2212141150.0,True,"Ok, can you put the jasmonic acid in the fridge. No need to put the entire box in",2580
2580,2212141150.0,True,"Yes, I did. Do you need it?",2581
2581,2212141150.0,True,Do you need the brown leather jacket?,2582
2582,2212141150.0,True,Can you open the white one?,2583
2583,2212141150.0,True,Can you talk or I tell you after finals?,2584
2584,2212141150.0,True,From Tita Cathy. Thoughts?,2585
2585,2212141150.0,True,4x6 pic,2586
2586,2212141150.0,True,This is really serious. Dad is taking the rest of the afternoon off and wants to talk to the principal,2587
2587,2212141150.0,True,Ok unless you want to eat at home,2588
2588,2212141150.0,True,Ok but I don’t think it’s clean. What time?,2589
2589,2212141150.0,True,How old is her brother?,2590
2590,2212141150.0,True,Ok. Please send your location. You might have to go by yourself but I wanted you to come home bc I have a card that I wanted you to give to Mr Martinez. Can you come home to pick the card up before you go?,2591
2591,2212141150.0,True,Can you come by before or I need to meet you at ccd?,2592
2592,2212141150.0,True,Son- what time do I meet you at ccd? Unless you can come home first?,2593
2593,2212141150.0,True,Ok fine. I always get the short end of the stick. What time are you going to be there so I can give you the card?,2594
2594,2212141150.0,True,"Dad said you need to help makena with her exams. Please help her with psych. Family first, please.",2595
2595,2212141150.0,True,"No, you should have thought about that earlier. Dad said the same thing. See you at ccd",2596
2596,2212141150.0,True,You can help makena when you get home,2597
2597,2212141150.0,True,"Thanks, son. 🥹",2598
2598,2212141150.0,True,Son- makena gets out of cheer practice until 4:30. Can you coordinate with her to make sure you bring her home?,2599
2599,2212141150.0,True,"Also, band says you need to pick up your uniform",2600
2600,2212141150.0,True,Yes,2601
2601,2212141150.0,True,Are you at school?,2602
2602,2212141150.0,True,Home from ccd,2603
2603,2212141150.0,False,we stay downstairs,2604
2604,2212141150.0,False,yea,2605
2605,2212141150.0,False,what box is that,2606
2606,2212141150.0,False,yeah,2607
2607,2212141150.0,False,after finals,2608
2608,2212141150.0,False,yes,2609
2609,2212141150.0,False,where,2610
2610,2212141150.0,False,do we have picture printer paper,2611
2611,2212141150.0,False,mom,2612
2612,2212141150.0,False,thanks for being a good l,2613
2613,2212141150.0,False,it’s okay if it’s late,2614
2614,2212141150.0,False,can i just come home and study with makena,2615
2615,2212141150.0,False,wait not yet,2616
2616,2212141150.0,False,helping him,2617
2617,2212141150.0,False,now,2618
2618,2212141150.0,False,can you meet me there please i want to finish belong home,2619
2619,2212141150.0,False,sophmore,2620
2620,2212141150.0,False,can i meet you and makena at church,2621
2621,2212141150.0,False,her brother ian asks for help on physics,2622
2622,2212141150.0,False,white?,2623
2623,2212141150.0,True,"Yes both. I didn’t pay all of it for Dayton, but paid what’s due to date for Dayton.",2624
2624,2212141150.0,False,or brown,2625
2625,2212141150.0,False,no,2626
2626,2212141150.0,False,wait so can i go eat,2627
2627,2212141150.0,False,can i bring mis home,2628
2628,2212141150.0,False,thank you,2629
2629,2212141150.0,False,both camp fee and dayton fee?,2630
2630,2212141150.0,False,did you pay the drumline fee,2631
2631,2212141150.0,False,no,2632
2632,2212141150.0,False,can you email them,2633
2633,2212141150.0,False,hello,2634
2634,2212141150.0,False,did u ever get my senior photos,2635
2635,2212141150.0,False,oh i see,2636
2636,2212141150.0,False,no in white,2637
2637,2212141150.0,False,i checked,2638
2638,2212141150.0,False,the acid is also in the white one,2639
2639,2212141150.0,False,hello,2640
2640,2212141150.0,False,what is the other printer,2641
2641,2212141150.0,False,attachments/79/cee894c2-00b3-41a7-a13e-f3d3bcdb209f.heic,2642
2642,2212141150.0,False,yes,2643
2643,2212141150.0,False,there’s a new one outside,2644
2644,2212141150.0,True,Hi. Where are you? Are you heading home? I thought you’re going to gym with makena in the morning? She was waiting for you tonight to go and I had to tell her you couldn’t make it,2645
2645,2212141150.0,False,mia,2646
2646,2212152200.0,False,i’ll be heading home soon,2647
2647,2212152202.0,True,Where are you?,2648
2648,2212152202.0,True,Supposed to send location when out,2649
2649,2212152346.0,False,can breakfast be ready at 6:30 please,2650
2650,2212152357.0,True,I have one more but I’m using that for your announcement. Is that ok?,2651
2651,2212152357.0,False,actuslly 7 pleas,2652
2652,2212152357.0,False,did we only get 2 pictures,2653
2653,2212152357.0,False,yes but can i see it,2654
2654,2212152357.0,False,okay,2655
2655,2212152357.0,False,good i gonna head to bed soon i tired,2656
2656,2212152357.0,True,Yes. It’s on my laptop. I don’t have it with me. I’ll be home by noon. Can I send to you then?,2657
2657,2212152357.0,True,Or are you home?,2658
2658,2212152357.0,True,Get something to eat and bring home for makena too?,2659
2659,2212152357.0,True,Ok Good. Are you going to get something to eat?,2660
2660,2212152357.0,True,Hi Don. How’s it going?,2661
2661,2212162224.0,True,It’s ok. I’ll pay for your food. Need it now? How about for this afternoon ticket?,2662
2662,2212162224.0,True,How much was it so I can add to your account? Are you at school yet?,2663
2663,2212162224.0,True,Good morning son,2664
2664,2212162224.0,True,Hi. Are you eating breakfast? What time will you be home?,2665
2665,2212162224.0,False,i will give you the cash,2666
2666,2212162224.0,False,i got for it already,2667
2667,2212162224.0,False,,2668
2668,2212162224.0,False,can you add 100$ to my chase,2669
2669,2212171011.0,False,it’s okay,2670
2670,2212171011.0,False,i also don’t have practice today they just said,2671
2671,2212171011.0,False,they decided that we don’t need to be there,2672
2672,2212171022.0,True,Ok are you going home then?,2673
2673,2212171024.0,False,yeah,2674
2674,2212171026.0,True,We are going to see makena cheer comp. Do you want to see it?,2675
2675,2212171030.0,True,Did you try calling me?,2676
2676,2212171030.0,True,I guess you can work on school apps and scholarship app if you can since going out tonight.,2677
2677,2212171031.0,True,I’ll be home after makena cheer,2678
2678,2212171031.0,False,okay,2679
2679,2212171031.0,False,i’m also jus r practicing right now,2680
2680,2212171031.0,False,when will i be able to say goodbye to you,2681
2681,2212171031.0,False,no,2682
2682,2212171206.0,False,attachments/79/a973c586-aab6-4ed0-9121-9b85de3517aa.jpeg,2683
2683,2212171208.0,False,how is tito rommel doing,2684
2684,2212171208.0,False,is chicago cold,2685
2685,2212171208.0,False,that’s good,2686
2686,2212171208.0,False,good how are you,2687
2687,2212171208.0,False,what is the time the order will be completed,2688
2688,2212171208.0,False,bello,2689
2689,2212171208.0,True,Ok,2690
2690,2212171208.0,False,ok,2691
2691,2212171208.0,False,yes,2692
2692,2212171208.0,True,"Yes, very cold. I could never live here permanently. It’s too cold to be outside. It’s also really cold in Tita Marelet’s house. I have to wear two sweatshirts going to bed 🥶",2693
2693,2212171208.0,False,she needs credit card,2694
2694,2212171208.0,False,what time is your flight,2695
2695,2212171208.0,False,can i cancel my apple music and do a duo membership with makenas spotify,2696
2696,2212171208.0,False,her,2697
2697,2212171208.0,False,tell him i said hi,2698
2698,2212171208.0,True,Unless there are a lot of people,2699
2699,2212171208.0,True,Should be in 3 min. You can go inside bc your food shouldn’t take long,2700
2700,2212171208.0,True,Hi Son  how are you?,2701
2701,2212171208.0,True,Hi Don,2702
2702,2212171208.0,True,Call you or her?,2703
2703,2212171208.0,True,"Ok, I’ll call her now with the # while she adds it?",2704
2704,2212171208.0,True,Don’t you just add to her account?,2705
2705,2212171208.0,True,Sounds like a savings so that’s good. Can you ask in makena Spotify account to add you then cancel your Apple Music,2706
2706,2212171208.0,True,Ok,2707
2707,2212171208.0,True,5:20 pm at Santa Ana airport,2708
2708,2212171208.0,True,Thank you for sharing son. 😍,2709
2709,2212171208.0,True,I sleep here at night but go see my brother at Manang Malou’s house. I bought him a winter coat today plus some other stuff he needs,2710
2710,2212171208.0,True,Tomorrow we will see if we can get him an ID bc you can’t do anything without one.,2711
2711,2212171208.0,True,"He is doing fine. He looks happy and wanted to go to stores… we went to Costco, Target, TJ Max, and tried the Salvation Army but it was closed. I also took him to get a haircut.",2712
2712,2212171208.0,True,Are you ready with your call tomorrow with Joel?,2713
2713,2212171208.0,False,okay good night,2714
2714,2212171208.0,True,Ok I will. Good night.,2715
2715,2212171208.0,True,Hi,2716
2716,2212171208.0,True,Hi son. Before you head home from track can you pick up my Starbucks? I haven’t ordered but will when you tell me you’re done. I have a busy day today and need an extra boost. Thank you.,2717
2717,2212171208.0,False,instead of 5$ and 10$ separately it’s now only 13$ together,2718
2718,2212171208.0,False,can you send your credit card info then,2719
2719,2212211205.0,False,can i go ice skating at 8,2720
2720,2212211205.0,True,I don’t have it,2721
2721,2212211205.0,True,Hello?,2722
2722,2212211205.0,True,Location?,2723
2723,2212211205.0,True,I thought it’s in the afternoon. Why so late?,2724
2724,2212211205.0,False,my location is already being sent,2725
2725,2212212208.0,True,"Hello, where are you? Dad wants to know what time you are coming home. You never sent your location. When you get home (unless you can do now) , I want a permanent tracker since you can’t seem to send me your location as we asked when you leave the house. Thank you",2726
2726,2212212211.0,False,attachments/79/d84003f4-a312-4df9-9ef0-5d00b7eff6dd.jpeg,2727
2727,2212212212.0,False,it’s not my fault it’s not working,2728
2728,2212212216.0,False,i’ll be home by 11:30,2729
2729,2212212219.0,True,10:55 is your curfew,2730
2730,2212212220.0,False,wait how much do tickets cost,2731
2731,2212212220.0,False,which one is thinnest,2732
2732,2212212220.0,True,"Ok, can you call him. I’m ok if you are shopping with friends. Please be careful",2733
2733,2212212220.0,True,Can you send your location?,2734
2734,2212212220.0,True,Dad said you need thick? There is this with 2,2735
2735,2212212220.0,True,attachments/79/b4bca858-5102-4304-ba7d-f4b43224a933.heic,2736
2736,2212212220.0,True,Dad said no,2737
2737,2212212220.0,False,the only thing that was dirty was what im packing,2738
2738,2212212220.0,True,"Ok, who are you with?",2739
2739,2212212220.0,False,no i am at klatch,2740
2740,2212212220.0,True,attachments/79/52637b46-da64-4a68-97fb-9250e457520e.heic,2741
2741,2212231012.0,False,can i get the benzol peroxide too,2742
2742,2212231012.0,False,it’s in the pharmacy,2743
2743,2212231012.0,True,Ok,2744
2744,2212231014.0,False,i already got through the line,2745
2745,2212231014.0,True,Can you pick up Makena’s,2746
2746,2212231014.0,True,If you can. I’ll send you her id,2747
2747,2212231014.0,True,Thank you,2748
2748,2212231014.0,False,do you want me to,2749
2749,2212231015.0,True,attachments/79/e914c77e-3063-43e7-a5c1-d7108b76f6c0.jpeg,2750
2750,2212231025.0,True,Did it work? She’s almost done. Waiting for paperwork,2751
2751,2212231025.0,False,not sure,2752
2752,2212231026.0,True,Epi pen,2753
2753,2212231026.0,False,what is the medication,2754
2754,2212231026.0,False,yea,2755
2755,2212231027.0,False,ok,2756
2756,2212231027.0,False,i agreed with 6 w dad,2757
2757,2212231027.0,True,Dad might help,2758
2758,2212231027.0,False,does makena know p,2759
2759,2212231027.0,False,yes,2760
2760,2212231027.0,False,northwestern,2761
2761,2212231027.0,False,purdue,2762
2762,2212231027.0,False,stanford,2763
2763,2212231027.0,False,caltech,2764
2764,2212231027.0,False,uiuc,2765
2765,2212231027.0,False,when are others eta,2766
2766,2212231027.0,False,harvard,2767
2767,2212231027.0,True,Tomorrow you MUSt turn in those apps,2768
2768,2212231027.0,False,i will send my essays to your google drive at sharlanebailey@gmail.com,2769
2769,2212231027.0,True,We are on our way there,2770
2770,2212231027.0,True,Will you be home soon? I don’t want you to get in trouble with dad. What time did he say to be home?,2771
2771,2212231027.0,True,I’m going with makena to look for boots. She doesn’t have a pair. We already went to get the rental car,2772
2772,2212231027.0,True,I'm not sure,2773
2773,2212231027.0,True,You can ask her. Are you home?,2774
2774,2212231027.0,True,Need help,2775
2775,2212231027.0,True,It’s late,2776
2776,2212231027.0,True,Good morning Son   Are you at the school now? You didn’t say goodbye,2777
2777,2212231027.0,True,Tonight?,2778
2778,2212231027.0,True,Tonight?,2779
2779,2212231027.0,True,Looks like you’re still working on the questions. I can wait to read whenever you think you are done,2780
2780,2212231027.0,True,I just read the first paragraph for Harvard and the 2nd paragraph sounds like a repetition?,2781
2781,2212231027.0,True,That’s the longest 1.5 hrs I’ve ever seen. It’s raining. Please be careful. And it’s late. Dinner is already ready. Please come home. You can see her tomorrow,2782
2782,2212231027.0,True,Tomorrow night since kyra is leaving at 5.,2783
2783,2212231027.0,True,Ok. I’m sorry for being a little upset but the deadlines are January 1 (I think) and you said they would have been submitted before going to  Breckenridge. I feel like you are being distracted by other things. Please don’t lose focus on your priorities. Fun can come later once you submit your apps,2784
2784,2212231027.0,False,i am ready to submit,2785
2785,2212231027.0,False,here are the colleges i’m applying too,2786
2786,2212231027.0,False,no i am done i am just pasting them from the college wise,2787
2787,2212231027.0,False,we’re leaving,2788
2788,2212231027.0,False,i am bring her to our house,2789
2789,2212231027.0,False,at home,2790
2790,2212231027.0,False,i jus need to do purdue which is due the 28,2791
2791,2212231027.0,False,the first one was draft 1,2792
2792,2212231027.0,False,oh my bad,2793
2793,2212231027.0,False,everything except purdue n uiuc,2794
2794,2212231027.0,False,i can do apps,2795
2795,2212302223.0,True,You should make sure you’re back home by 11?,2796
2796,2212311104.0,False,here is my application login info,2797
2797,2212311104.0,False,username: jrbailey555@gmail.com,2798
2798,2212311105.0,False,can you please let me know before you change anything,2799
2799,2212311106.0,True,Just do this with you dad. I can’t be around him and feel disrespected,2800
2800,2212311108.0,False,i will wait to submit until you review my application,2801
2801,2212311111.0,True,Just do it. You don’t need me. You’ll be fine. I love forever,2802
2802,2212311141.0,True,What’s the last 4 digits of your account?,2803
2803,2212311141.0,False,152,2804
2804,2212311141.0,False,1521,2805
2805,2212311142.0,False,do u want to come,2806
2806,2212311143.0,False,i am playing board games with her and her brother and i’ll be home soon,2807
2807,2212311143.0,True,It’s ok son. Have fun. Please tell Mia I said hi and thank her for the gifts. She’s a sweet girl. 😍,2808
2808,2212311143.0,False,i think i’m goons stay with mias family for the countdown,2809
2809,2212311143.0,False,i just brought mis home bc there was a long wait,2810
2810,2212312334.0,True,Ok. Please come home right away. It’s raining and hard to drive. Or I can pick you up since I’m getting makena by 12:30.,2811
2811,2301010019.0,False,15694 willow glen dr,2812
2812,2301010020.0,True,"Ok, I’m leaving now to get makena and will follow you home. 🚘 safely please",2813
2813,2301010021.0,False,eta?,2814
2814,2301010059.0,True,We are here,2815
2815,2301021041.0,True,Hi son. Are you home?,2816
2816,2301021041.0,False,yes i’m coming home,2817
2817,2301021041.0,False,yes please,2818
2818,2301021041.0,True,Warm now?,2819
2819,2301021041.0,True,"Can we go over your College Board later? I don’t know which schools require a separate application for financial aide/scholarship, etc. I can’t seem to log in",2820
2820,2301021041.0,True,Hi. Do you want me to warm up the chili and eggs? Or warm eggs for tomorrow?,2821
2821,2301031013.0,True,Do you need to submit the app?,2822
2822,2301031013.0,True,Need cc?,2823
2823,2301032208.0,True,I agree. Can we take it in? I wanted to take it in last weekend. I should have dropped you off today.,2824
2824,2301032208.0,True,Can we drop off for lunch?,2825
2825,2301032208.0,True,Mornings are better,2826
2826,2301032208.0,True,"Sorry, I don’t mean to be a pooper. Just thinking about some of your other friends, like Wesley or Charlton, that wants to spend time with you too",2827
2827,2301032208.0,True,What’s in LA? Wesley is coming at noon,2828
2828,2301032208.0,True,"Where are you? Can you send location , please ?",2829
2829,2301032208.0,True,How about your friend Wesley who is coming to the house tomorrow at noon?,2830
2830,2301032208.0,True,He is but he’s coming to the house,2831
2831,2301032208.0,True,Ask dad. I won’t be home,2832
2832,2301032208.0,True,Please start thinking about your schedule. One day a week is fine for being with Mia. No need to spend extra time with her. You already see her at school.,2833
2833,2301032208.0,True,Ask dad. I won’t be home,2834
2834,2301032208.0,False,good morning lol,2835
2835,2301032208.0,True,Do you want to go to track meet?,2836
2836,2301032208.0,True,Good morning son.,2837
2837,2301032208.0,True,So many car problems. They said the front wheel rotors needed to be replaced with brake pads 😏,2838
2838,2301032208.0,True,What time were you thinking of going?,2839
2839,2301032208.0,True,We are still in line,2840
2840,2301032208.0,True,Long line to get in,2841
2841,2301032208.0,True,https://ca.milesplit.com/meets/512428-cal-state-fullerton-winter-championships-qualifier-2023/info,2842
2842,2301032208.0,True,"If you want to go to the next one, please look at the dates",2843
2843,2301032208.0,True,Hi. Are you home?,2844
2844,2301032208.0,True,Sandwich from there?,2845
2845,2301032208.0,True,Hello?,2846
2846,2301032208.0,True,Do you need anything from Albertsons For lunch?,2847
2847,2301032208.0,True,What time are you coming home? Do you need be picked up?,2848
2848,2301032208.0,True,Are you coming home?,2849
2849,2301032208.0,False,they asked me,2850
2850,2301032208.0,True,Are you at practice?,2851
2851,2301032208.0,False,no it’s too late,2852
2852,2301032208.0,False,but i can help dad later,2853
2853,2301032208.0,False,okay i guess i’m not going la,2854
2854,2301032208.0,False,to the track meet,2855
2855,2301032208.0,False,did you take makena,2856
2856,2301032208.0,False,mom*,2857
2857,2301032208.0,False,the only thing i would do id hurdles and that’s the 2nd event,2858
2858,2301032208.0,False,no i don’t need anything,2859
2859,2301032208.0,False,no thanks,2860
2860,2301032208.0,False,us,2861
2861,2301032208.0,False,yes,2862
2862,2301032208.0,False,mom the brakes are super bad,2863
2863,2301032208.0,False,no i won’t have time,2864
2864,2301032208.0,False,makena can do after school,2865
2865,2301032208.0,False,yes,2866
2866,2301032208.0,False,i can’t do unless you pull me out of school,2867
2867,2301032208.0,False,can i go to la in the morning tomorrow,2868
2868,2301032208.0,False,and then i come back in afternoon for a saxophone sectional,2869
2869,2301032208.0,False,i’m at miss,2870
2870,2301032208.0,False,mia*,2871
2871,2301032208.0,False,can breakfast be ready at 5 please,2872
2872,2301032208.0,False,was gonna go shopping n to a musesum,2873
2873,2301032208.0,False,i am going to eat with them,2874
2874,2301032208.0,False,do i have to be there,2875
2875,2301032208.0,False,and i think the sax sectional is going to be earlier now,2876
2876,2301032208.0,False,i thought he was only talking to dad,2877
2877,2301032208.0,False,can i ?,2878
2878,2301032208.0,False,and the sectional is probably around 4,2879
2879,2301032208.0,False,i think,2880
2880,2301071016.0,True,"Fyi, they haven’t started hurdles yet",2881
2881,2301071117.0,True,They are starting the boys hurdles now 😀,2882
2882,2301071156.0,True,"Son, where are you? The car needs to be picked up.",2883
2883,2301071157.0,True,They close at 1:30. Please give me a call.,2884
2884,2301071158.0,False,ok id dad awake,2885
2885,2301071210.0,False,what do i do,2886
2886,2301071210.0,False,dad won’t answer,2887
2887,2301071245.0,False,we did though and they said it was fine,2888
2888,2301071245.0,True,"Ok, I gave them my cc #. All good to go.",2889
2889,2301071246.0,False,no we did becuase of the oil remeber,2890
2890,2301071246.0,True,We were supposed to bring it when we got back from vacation but forgot,2891
2891,2301071247.0,False,yes,2892
2892,2301071247.0,False,right,2893
2893,2301071247.0,False,i’m coming home,2894
2894,2301071247.0,False,yes please,2895
2895,2301071247.0,True,Can you be there by 1:15?,2896
2896,2301071247.0,True,attachments/79/b62b98de-fe72-4e5f-9e8b-5853a5398cbc.heic,2897
2897,2301071247.0,True,"Ok, I’ll start it now",2898
2898,2301071247.0,True,What time should it be ready?,2899
2899,2301071247.0,True,Do you want me to make you breakfast?,2900
2900,2301071247.0,True,attachments/79/9d9a562b-8dc6-481f-89bb-62160aa37e5f.heic,2901
2901,2301071247.0,True,Please go straight home once you pick up and ask dad if he needs any help,2902
2902,2301071247.0,True,But I don’t think we asked them to change the breakers then.,2903
2903,2301071247.0,True,Your ice cream is melting,2904
2904,2301082315.0,False,sunday morning monday after 6 wednesday if i skip ccd friday afterschool,2905
2905,2301082315.0,False,can you have breakfast ready at 5,2906
2906,2301082315.0,False,i don’t think u can drive,2907
2907,2301082315.0,False,ok,2908
2908,2301082315.0,False,saturday’s when no drumline,2909
